transcript_id	C4_R1	C4_R2	C4_R3	C3_R1	C3_R2	C3_R3	transcript_length	gene_id	HGNC symbol
ENST00000374300	3.9066518561154084	8.805394184477409	23.58774021586152	20.510268123898427	20.47729153690605	7.174002562553715	2053	ENSG00000117640	MTFR1L
ENST00000374301	3.9066518561154084	13.208091276716111	8.985805796518674	6.836756041299477	8.532204807044188	24.391608712682636	2099	ENSG00000117640	MTFR1L
ENST00000504920	3.9066518561154084	6.604045638358057	7.86258007195384	1.3673512082598953	3.4128819228176757	1.434800512510743	2195	ENSG00000109519	GRPEL1
ENST00000448973	3.9066518561154084	2.2013485461193523	7.86258007195384	6.836756041299477	5.119322884226513	7.174002562553715	1710	ENSG00000130731	METTL26
ENST00000631126	3.9066518561154084	12.10741700365644	11.232257245648341	4.1020536247796855	10.238645768453026	17.21760615012892	1430	ENSG00000146457	WTAP
ENST00000314397	3.9066518561154084	3.3020228191790277	13.47870869477801	1.3673512082598953	3.4128819228176757	5.739202050042972	599	ENSG00000145912	NHP2
ENST00000527295	3.9066518561154084	4.4026970922387045	4.492902898259337	2.7347024165197906	10.238645768453026	7.174002562553715	1867	ENSG00000185187	SIGIRR
ENST00000369462	3.9066518561154084	15.409439822835465	17.97161159303735	4.1020536247796855	3.4128819228176757	5.739202050042972	2846	ENSG00000185515	BRCC3
ENST00000550846	3.9066518561154084	3.3020228191790277	2.2464514491296685	1.3673512082598953	3.4128819228176757	2.869601025021486	392	ENSG00000123349	PFDN5
ENST00000443963	3.9066518561154084	6.604045638358057	7.86258007195384	10.938809666079162	5.119322884226513	7.174002562553715	1729	ENSG00000156976	EIF4A2
ENST00000374882	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000204264	PSMB8
ENST00000383236	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000206298	PSMB8
ENST00000421445	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000236443	PSMB8
ENST00000429645	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000226201	PSMB8
ENST00000438442	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000231631	PSMB8
ENST00000446762	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000230034	PSMB8
ENST00000455660	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1124	ENSG00000230669	PSMB8
ENST00000457261	3.9066518561154084	3.3020228191790277	4.492902898259337	1.3673512082598953	1.7064409614088378	2.869601025021486	1125	ENSG00000235715	PSMB8
ENST00000676765	3.9066518561154084	2.2013485461193523	3.3696771736945035	2.7347024165197906	1.7064409614088378	1.434800512510743	4632	ENSG00000168615	ADAM9
ENST00000676936	3.9066518561154084	2.2013485461193523	3.3696771736945035	2.7347024165197906	1.7064409614088378	1.434800512510743	4318	ENSG00000168615	ADAM9
ENST00000677004	3.9066518561154084	2.2013485461193523	3.3696771736945035	2.7347024165197906	1.7064409614088378	1.434800512510743	4448	ENSG00000168615	ADAM9
ENST00000677165	3.9066518561154084	2.2013485461193523	3.3696771736945035	2.7347024165197906	1.7064409614088378	1.434800512510743	4365	ENSG00000168615	ADAM9
ENST00000678730	3.9066518561154084	2.2013485461193523	3.3696771736945035	2.7347024165197906	1.7064409614088378	1.434800512510743	4267	ENSG00000168615	ADAM9
ENST00000539644	3.9066518561154084	3.3020228191790277	7.86258007195384	10.938809666079162	5.119322884226513	2.869601025021486	5108	ENSG00000179195	ZNF664
ENST00000550597	3.9066518561154084	1.1006742730596761	2.2464514491296685	2.7347024165197906	1.7064409614088378	4.30440153753223	768	ENSG00000120805	ARL1
ENST00000360221	3.9066518561154084	1.1006742730596761	4.492902898259337	4.1020536247796855	6.825763845635351	15.782805637618173	1790	ENSG00000108825	PTGES3L-AARSD1
ENST00000409399	3.9066518561154084	1.1006742730596761	4.492902898259337	4.1020536247796855	6.825763845635351	5.739202050042972	2042	ENSG00000108825	PTGES3L-AARSD1
ENST00000541893	3.9066518561154084	3.3020228191790277	2.2464514491296685	2.7347024165197906	5.119322884226513	1.434800512510743	517	ENSG00000134825	TMEM258
ENST00000453664	3.9066518561154084	6.604045638358057	1.1232257245648343	6.836756041299477	10.238645768453026	4.30440153753223	4719	ENSG00000172046	USP19
ENST00000434650	3.9066518561154084	1.1006742730596761	14.601934419342845	5.469404833039581	11.945086729861863	8.60880307506446	2050	ENSG00000178927	CYBC1
ENST00000612370	3.9066518561154084	9.906068457537085	12.355482970213178	4.1020536247796855	8.532204807044188	18.65240666263966	528	ENSG00000005243	COPZ2
ENST00000355499	3.9066518561154084	7.704719911417734	4.492902898259337	12.306160874339058	20.47729153690605	10.043603587575202	2723	ENSG00000163374	YY1AP1
ENST00000361140	3.9066518561154084	11.006742730596761	4.492902898259337	12.306160874339058	3.4128819228176757	10.043603587575202	2701	ENSG00000163374	YY1AP1
ENST00000474120	3.9066518561154084	3.3020228191790277	6.739354347389007	8.204107249559371	3.4128819228176757	5.739202050042972	915	ENSG00000214253	FIS1
ENST00000539854	3.9066518561154084	5.5033713652983804	12.355482970213178	15.04086329085885	11.945086729861863	12.913204612596688	659	ENSG00000173113	TRMT112
ENST00000573478	3.9066518561154084	3.3020228191790277	5.616128622824171	5.469404833039581	3.4128819228176757	2.869601025021486	1123	ENSG00000225663	MCRIP1
ENST00000672991	3.9066518561154084	3.3020228191790277	5.616128622824171	5.469404833039581	3.4128819228176757	2.869601025021486	1123	ENSG00000288213	MCRIP1
ENST00000443624	3.9066518561154084	4.4026970922387045	4.492902898259337	2.7347024165197906	1.7064409614088378	1.434800512510743	1600	ENSG00000142676	RPL11
ENST00000398453	3.9066518561154084	6.604045638358057	8.985805796518674	15.04086329085885	5.119322884226513	7.174002562553715	1062	ENSG00000170545	SMAGP
ENST00000495401	3.9066518561154084	15.409439822835465	6.739354347389007	6.836756041299477	8.532204807044188	12.913204612596688	478	ENSG00000114391	RPL24
ENST00000013070	2.604434570743605	2.2013485461193523	5.616128622824171	4.1020536247796855	3.4128819228176757	1.434800512510743	3494	ENSG00000012963	UBR7
ENST00000194155	2.604434570743605	1.1006742730596761	3.3696771736945035	10.938809666079162	1.7064409614088378	4.30440153753223	4089	ENSG00000112852	PCDHB2
ENST00000220751	2.604434570743605	1.1006742730596761	7.86258007195384	5.469404833039581	3.4128819228176757	2.869601025021486	2516	ENSG00000104312	RIPK2
ENST00000234038	2.604434570743605	4.4026970922387045	1.1232257245648343	2.7347024165197906	1.7064409614088378	4.30440153753223	1941	ENSG00000115685	PPP1R7
ENST00000235521	2.604434570743605	2.2013485461193523	3.3696771736945035	4.1020536247796855	1.7064409614088378	2.869601025021486	2787	ENSG00000116874	WARS2
ENST00000244546	2.604434570743605	6.604045638358057	4.492902898259337	10.938809666079162	10.238645768453026	1.434800512510743	2696	ENSG00000124587	PEX6
ENST00000245479	2.604434570743605	5.5033713652983804	4.492902898259337	28.714375373457795	11.945086729861863	11.478404100085944	3931	ENSG00000125398	SOX9
ENST00000245543	2.604434570743605	5.5033713652983804	5.616128622824171	4.1020536247796855	3.4128819228176757	1.434800512510743	2151	ENSG00000125449	ARMC7
ENST00000247138	2.604434570743605	1.1006742730596761	5.616128622824171	1.3673512082598953	1.7064409614088378	5.739202050042972	1456	ENSG00000102100	SLC35A2
ENST00000257017	2.604434570743605	7.704719911417734	13.47870869477801	9.571458457819269	11.945086729861863	12.913204612596688	945	ENSG00000134594	RAB33A
ENST00000257247	2.604434570743605	5.5033713652983804	3.3696771736945035	4.1020536247796855	17.064409614088376	25.826409225193377	1024	ENSG00000124942	AHNAK
ENST00000257745	2.604434570743605	1.1006742730596761	3.3696771736945035	2.7347024165197906	3.4128819228176757	5.739202050042972	6714	ENSG00000005483	KMT2E
ENST00000259043	2.604434570743605	1.1006742730596761	3.3696771736945035	2.7347024165197906	1.7064409614088378	2.869601025021486	943	ENSG00000136527	TRA2B
ENST00000261491	2.604434570743605	1.1006742730596761	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	17261	ENSG00000102780	DGKH
ENST00000261643	2.604434570743605	13.208091276716111	4.492902898259337	5.469404833039581	3.4128819228176757	1.434800512510743	2898	ENSG00000006695	COX10
ENST00000262424	2.604434570743605	3.3020228191790277	2.2464514491296685	4.1020536247796855	5.119322884226513	4.30440153753223	4583	ENSG00000103196	CRISPLD2
ENST00000262890	2.604434570743605	11.006742730596761	8.985805796518674	5.469404833039581	5.119322884226513	7.174002562553715	1054	ENSG00000079462	PAFAH1B3
ENST00000263736	2.604434570743605	2.2013485461193523	4.492902898259337	8.204107249559371	5.119322884226513	2.869601025021486	3667	ENSG00000068784	SRBD1
ENST00000264718	2.604434570743605	2.2013485461193523	4.492902898259337	1.3673512082598953	1.7064409614088378	1.434800512510743	2496	ENSG00000198522	GPN1
ENST00000264982	2.604434570743605	2.2013485461193523	5.616128622824171	4.1020536247796855	1.7064409614088378	5.739202050042972	2636	ENSG00000114107	CEP70
ENST00000265322	2.604434570743605	3.3020228191790277	5.616128622824171	2.7347024165197906	1.7064409614088378	7.174002562553715	1867	ENSG00000115425	PECR
ENST00000273183	2.604434570743605	5.5033713652983804	5.616128622824171	10.938809666079162	8.532204807044188	8.60880307506446	3067	ENSG00000144681	STAC
ENST00000281081	2.604434570743605	5.5033713652983804	4.492902898259337	5.469404833039581	6.825763845635351	1.434800512510743	3040	ENSG00000151413	NUBPL
ENST00000281471	2.604434570743605	4.4026970922387045	6.739354347389007	4.1020536247796855	5.119322884226513	4.30440153753223	1952	ENSG00000151743	AMN1
ENST00000291560	2.604434570743605	1.1006742730596761	3.3696771736945035	4.1020536247796855	3.4128819228176757	7.174002562553715	1900	ENSG00000160207	HSF2BP
ENST00000296003	2.604434570743605	11.006742730596761	15.72516014390768	4.1020536247796855	1.7064409614088378	5.739202050042972	2452	ENSG00000163719	MTMR14
ENST00000299572	2.604434570743605	5.5033713652983804	4.492902898259337	6.836756041299477	5.119322884226513	4.30440153753223	1398	ENSG00000166451	CENPN
ENST00000305031	2.604434570743605	4.4026970922387045	4.492902898259337	20.510268123898427	6.825763845635351	5.739202050042972	3857	ENSG00000198108	CHSY3
ENST00000310331	2.604434570743605	7.704719911417734	7.86258007195384	2.7347024165197906	3.4128819228176757	1.434800512510743	693	ENSG00000243056	EIF4EBP3
ENST00000310455	2.604434570743605	3.3020228191790277	4.492902898259337	5.469404833039581	3.4128819228176757	5.739202050042972	5510	ENSG00000173281	PPP1R3B
ENST00000312189	2.604434570743605	2.2013485461193523	4.492902898259337	4.1020536247796855	1.7064409614088378	2.869601025021486	836	ENSG00000119403	PHF19
ENST00000312405	2.604434570743605	1.1006742730596761	1.1232257245648343	17.77556570737864	5.119322884226513	5.739202050042972	6054	ENSG00000130559	CAMSAP1
ENST00000322028	2.604434570743605	5.5033713652983804	6.739354347389007	2.7347024165197906	3.4128819228176757	2.869601025021486	876	ENSG00000177700	POLR2L
ENST00000323061	2.604434570743605	8.805394184477409	8.985805796518674	2.7347024165197906	1.7064409614088378	4.30440153753223	1917	ENSG00000177432	NAP1L5
ENST00000327154	2.604434570743605	1.1006742730596761	4.492902898259337	2.7347024165197906	13.651527691270703	7.174002562553715	815	ENSG00000129197	RPAIN
ENST00000333383	2.604434570743605	1.1006742730596761	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	575	ENSG00000183979	NPB
ENST00000334475	2.604434570743605	3.3020228191790277	3.3696771736945035	16.408214499118742	3.4128819228176757	2.869601025021486	1043	ENSG00000124731	TREM1
ENST00000334746	2.604434570743605	8.805394184477409	2.2464514491296685	5.469404833039581	1.7064409614088378	4.30440153753223	8445	ENSG00000011114	BTBD7
ENST00000336687	2.604434570743605	6.604045638358057	2.2464514491296685	2.7347024165197906	6.825763845635351	4.30440153753223	2115	ENSG00000109084	TMEM97
ENST00000336909	2.604434570743605	2.2013485461193523	2.2464514491296685	4.1020536247796855	3.4128819228176757	1.434800512510743	8776	ENSG00000134352	IL6ST
ENST00000337018	2.604434570743605	4.4026970922387045	2.2464514491296685	5.469404833039581	1.7064409614088378	2.869601025021486	3640	ENSG00000064607	SUGP2
ENST00000337322	2.604434570743605	1.1006742730596761	1.1232257245648343	4.1020536247796855	1.7064409614088378	2.869601025021486	1960	ENSG00000166170	BAG5
ENST00000337343	2.604434570743605	1.1006742730596761	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	17497	ENSG00000102780	DGKH
ENST00000341223	2.604434570743605	2.2013485461193523	5.616128622824171	1.3673512082598953	1.7064409614088378	5.739202050042972	3125	ENSG00000165410	CFL2
ENST00000344450	2.604434570743605	9.906068457537085	1.1232257245648343	2.7347024165197906	5.119322884226513	1.434800512510743	1485	ENSG00000112679	DUSP22
ENST00000352327	2.604434570743605	6.604045638358057	2.2464514491296685	4.1020536247796855	8.532204807044188	17.21760615012892	835	ENSG00000151500	THYN1
ENST00000354488	2.604434570743605	2.2013485461193523	3.3696771736945035	1.3673512082598953	1.7064409614088378	1.434800512510743	1303	ENSG00000198171	DDRGK1
ENST00000358726	2.604434570743605	3.3020228191790277	1.1232257245648343	1.3673512082598953	3.4128819228176757	1.434800512510743	850	ENSG00000214046	SMIM7
ENST00000358780	2.604434570743605	3.3020228191790277	2.2464514491296685	5.469404833039581	3.4128819228176757	4.30440153753223	3932	ENSG00000077458	FAM76B
ENST00000360359	2.604434570743605	3.3020228191790277	8.985805796518674	8.204107249559371	3.4128819228176757	4.30440153753223	6350	ENSG00000064999	ANKS1A
ENST00000361365	2.604434570743605	7.704719911417734	10.109031521083509	12.306160874339058	1.7064409614088378	7.174002562553715	1339	ENSG00000198692	EIF1AY
ENST00000361658	2.604434570743605	3.3020228191790277	4.492902898259337	2.7347024165197906	1.7064409614088378	2.869601025021486	3908	ENSG00000083290	ULK2
ENST00000367838	2.604434570743605	2.2013485461193523	2.2464514491296685	6.836756041299477	3.4128819228176757	1.434800512510743	2676	ENSG00000143147	GPR161
ENST00000368516	2.604434570743605	4.4026970922387045	3.3696771736945035	1.3673512082598953	3.4128819228176757	2.869601025021486	872	ENSG00000143612	C1orf43
ENST00000369404	2.604434570743605	1.1006742730596761	1.1232257245648343	2.7347024165197906	3.4128819228176757	5.739202050042972	1721	ENSG00000023041	ZDHHC6
ENST00000369426	2.604434570743605	2.2013485461193523	3.3696771736945035	4.1020536247796855	1.7064409614088378	2.869601025021486	2811	ENSG00000116874	WARS2
ENST00000370277	2.604434570743605	7.704719911417734	2.2464514491296685	2.7347024165197906	5.119322884226513	1.434800512510743	1413	ENSG00000147400	CETN2
ENST00000370360	2.604434570743605	3.3020228191790277	4.492902898259337	2.7347024165197906	3.4128819228176757	1.434800512510743	2006	ENSG00000174842	GLMN
ENST00000370396	2.604434570743605	4.4026970922387045	6.739354347389007	8.204107249559371	6.825763845635351	7.174002562553715	3412	ENSG00000171100	MTM1
ENST00000370693	2.604434570743605	1.1006742730596761	4.492902898259337	6.836756041299477	5.119322884226513	1.434800512510743	6651	ENSG00000112208	BAG2
ENST00000371103	2.604434570743605	1.1006742730596761	1.1232257245648343	2.7347024165197906	1.7064409614088378	1.434800512510743	10342	ENSG00000196233	LCOR
ENST00000372090	2.604434570743605	3.3020228191790277	8.985805796518674	6.836756041299477	3.4128819228176757	5.739202050042972	1887	ENSG00000132773	TOE1
ENST00000372235	2.604434570743605	9.906068457537085	7.86258007195384	4.1020536247796855	8.532204807044188	4.30440153753223	890	ENSG00000126106	TMEM53
ENST00000372870	2.604434570743605	4.4026970922387045	11.232257245648341	10.938809666079162	3.4128819228176757	7.174002562553715	1557	ENSG00000167114	SLC27A4
ENST00000373163	2.604434570743605	4.4026970922387045	3.3696771736945035	6.836756041299477	3.4128819228176757	1.434800512510743	951	ENSG00000054116	TRAPPC3
ENST00000373202	2.604434570743605	3.3020228191790277	6.739354347389007	16.408214499118742	1.7064409614088378	4.30440153753223	5778	ENSG00000166224	SGPL1
ENST00000373464	2.604434570743605	1.1006742730596761	3.3696771736945035	8.204107249559371	1.7064409614088378	2.869601025021486	5940	ENSG00000169155	ZBTB43
ENST00000373539	2.604434570743605	1.1006742730596761	5.616128622824171	5.469404833039581	11.945086729861863	4.30440153753223	4476	ENSG00000067177	PHKA1
ENST00000374133	2.604434570743605	11.006742730596761	12.355482970213178	5.469404833039581	6.825763845635351	5.739202050042972	715	ENSG00000142751	GPN2
ENST00000374741	2.604434570743605	8.805394184477409	11.232257245648341	5.469404833039581	18.770850575497217	7.174002562553715	637	ENSG00000204237	OXLD1
ENST00000374886	2.604434570743605	8.805394184477409	4.492902898259337	4.1020536247796855	3.4128819228176757	1.434800512510743	710	ENSG00000066697	MSANTD3
ENST00000375119	2.604434570743605	4.4026970922387045	6.739354347389007	12.306160874339058	6.825763845635351	4.30440153753223	1577	ENSG00000136932	TRMO
ENST00000375630	2.604434570743605	2.2013485461193523	2.2464514491296685	5.469404833039581	3.4128819228176757	2.869601025021486	8768	ENSG00000068650	ATP11A
ENST00000375645	2.604434570743605	2.2013485461193523	2.2464514491296685	5.469404833039581	3.4128819228176757	2.869601025021486	9086	ENSG00000068650	ATP11A
ENST00000376693	2.604434570743605	1.1006742730596761	5.616128622824171	6.836756041299477	1.7064409614088378	2.869601025021486	745	ENSG00000167799	NUDT8
ENST00000377039	2.604434570743605	2.2013485461193523	3.3696771736945035	4.1020536247796855	6.825763845635351	7.174002562553715	1271	ENSG00000078061	ARAF
ENST00000380860	2.604434570743605	1.1006742730596761	2.2464514491296685	2.7347024165197906	3.4128819228176757	5.739202050042972	1317	ENSG00000145740	SLC30A5
ENST00000381298	2.604434570743605	2.2013485461193523	2.2464514491296685	4.1020536247796855	3.4128819228176757	1.434800512510743	9027	ENSG00000134352	IL6ST
ENST00000381365	2.604434570743605	1.1006742730596761	2.2464514491296685	9.571458457819269	3.4128819228176757	1.434800512510743	3201	ENSG00000205710	C17orf107
ENST00000382044	2.604434570743605	1.1006742730596761	2.2464514491296685	6.836756041299477	1.7064409614088378	10.043603587575202	10369	ENSG00000067369	TP53BP1
ENST00000383463	2.604434570743605	9.906068457537085	4.492902898259337	8.204107249559371	6.825763845635351	15.782805637618173	2485	ENSG00000183624	HMCES
ENST00000392561	2.604434570743605	4.4026970922387045	3.3696771736945035	2.7347024165197906	1.7064409614088378	2.869601025021486	3574	ENSG00000122965	RBM19
ENST00000393010	2.604434570743605	5.5033713652983804	12.355482970213178	9.571458457819269	5.119322884226513	12.913204612596688	3160	ENSG00000155893	PXYLP1
ENST00000393979	2.604434570743605	13.208091276716111	24.71096594042635	6.836756041299477	3.4128819228176757	8.60880307506446	1426	ENSG00000239306	RBM14
ENST00000394323	2.604434570743605	5.5033713652983804	2.2464514491296685	8.204107249559371	11.945086729861863	5.739202050042972	3206	ENSG00000213462	ERV3-1
ENST00000394986	2.604434570743605	5.5033713652983804	5.616128622824171	9.571458457819269	3.4128819228176757	1.434800512510743	1420	ENSG00000145335	SNCA
ENST00000395857	2.604434570743605	3.3020228191790277	1.1232257245648343	4.1020536247796855	1.7064409614088378	4.30440153753223	9501	ENSG00000141027	NCOR1
ENST00000395965	2.604434570743605	1.1006742730596761	1.1232257245648343	1.3673512082598953	1.7064409614088378	4.30440153753223	4684	ENSG00000113391	FAM172A
ENST00000396591	2.604434570743605	2.2013485461193523	5.616128622824171	4.1020536247796855	3.4128819228176757	1.434800512510743	3992	ENSG00000145740	SLC30A5
ENST00000396862	2.604434570743605	1.1006742730596761	1.1232257245648343	2.7347024165197906	1.7064409614088378	1.434800512510743	3421	ENSG00000140993	TIGD7
ENST00000396912	2.604434570743605	5.5033713652983804	3.3696771736945035	8.204107249559371	5.119322884226513	4.30440153753223	6612	ENSG00000146587	RBAK
ENST00000397618	2.604434570743605	5.5033713652983804	10.109031521083509	2.7347024165197906	6.825763845635351	7.174002562553715	1547	ENSG00000102595	UGGT2
ENST00000398075	2.604434570743605	4.4026970922387045	5.616128622824171	5.469404833039581	8.532204807044188	2.869601025021486	1226	ENSG00000214309	MBLAC1
ENST00000398187	2.604434570743605	3.3020228191790277	2.2464514491296685	5.469404833039581	3.4128819228176757	4.30440153753223	3823	ENSG00000077458	FAM76B
ENST00000399151	2.604434570743605	2.2013485461193523	4.492902898259337	1.3673512082598953	1.7064409614088378	1.434800512510743	7685	ENSG00000142197	DOP1B
ENST00000402625	2.604434570743605	2.2013485461193523	2.2464514491296685	6.836756041299477	5.119322884226513	5.739202050042972	1372	ENSG00000157214	STEAP2
ENST00000402989	2.604434570743605	6.604045638358057	4.492902898259337	6.836756041299477	5.119322884226513	11.478404100085944	3729	ENSG00000163029	SMC6
ENST00000403325	2.604434570743605	2.2013485461193523	2.2464514491296685	4.1020536247796855	1.7064409614088378	1.434800512510743	1699	ENSG00000185838	GNB1L
ENST00000404867	2.604434570743605	3.3020228191790277	1.1232257245648343	1.3673512082598953	1.7064409614088378	1.434800512510743	8903	ENSG00000184347	SLIT3
ENST00000409600	2.604434570743605	2.2013485461193523	2.2464514491296685	8.204107249559371	1.7064409614088378	7.174002562553715	6511	ENSG00000082153	BZW1
ENST00000409764	2.604434570743605	7.704719911417734	4.492902898259337	5.469404833039581	5.119322884226513	4.30440153753223	799	ENSG00000172115	CYCS
ENST00000418331	2.604434570743605	7.704719911417734	2.2464514491296685	5.469404833039581	3.4128819228176757	2.869601025021486	7845	ENSG00000149177	PTPRJ
ENST00000419184	2.604434570743605	7.704719911417734	2.2464514491296685	4.1020536247796855	5.119322884226513	1.434800512510743	638	ENSG00000079150	FKBP7
ENST00000420808	2.604434570743605	2.2013485461193523	1.1232257245648343	4.1020536247796855	3.4128819228176757	1.434800512510743	2589	ENSG00000010322	NISCH
ENST00000422465	2.604434570743605	6.604045638358057	5.616128622824171	4.1020536247796855	11.945086729861863	1.434800512510743	903	ENSG00000149273	RPS3
ENST00000422535	2.604434570743605	2.2013485461193523	6.739354347389007	5.469404833039581	6.825763845635351	11.478404100085944	730	ENSG00000167733	HSD11B1L
ENST00000423105	2.604434570743605	4.4026970922387045	6.739354347389007	5.469404833039581	1.7064409614088378	4.30440153753223	686	ENSG00000155438	NIFK
ENST00000423709	2.604434570743605	2.2013485461193523	5.616128622824171	8.204107249559371	3.4128819228176757	1.434800512510743	2197	ENSG00000101624	CEP76
ENST00000424789	2.604434570743605	2.2013485461193523	2.2464514491296685	2.7347024165197906	1.7064409614088378	5.739202050042972	11721	ENSG00000170921	TANC2
ENST00000424847	2.604434570743605	8.805394184477409	4.492902898259337	10.938809666079162	8.532204807044188	1.434800512510743	1563	ENSG00000137274	BPHL
ENST00000432261	2.604434570743605	5.5033713652983804	1.1232257245648343	8.204107249559371	1.7064409614088378	1.434800512510743	3149	ENSG00000101236	RNF24
ENST00000432493	2.604434570743605	2.2013485461193523	6.739354347389007	5.469404833039581	8.532204807044188	14.34800512510743	633	ENSG00000088727	KIF9
ENST00000434472	2.604434570743605	6.604045638358057	1.1232257245648343	1.3673512082598953	1.7064409614088378	2.869601025021486	1634	ENSG00000026508	CD44
ENST00000437155	2.604434570743605	2.2013485461193523	5.616128622824171	5.469404833039581	3.4128819228176757	2.869601025021486	933	ENSG00000182944	EWSR1
ENST00000449038	2.604434570743605	5.5033713652983804	2.2464514491296685	1.3673512082598953	3.4128819228176757	4.30440153753223	762	ENSG00000083444	PLOD1
ENST00000449446	2.604434570743605	3.3020228191790277	4.492902898259337	6.836756041299477	6.825763845635351	18.65240666263966	1768	ENSG00000105989	WNT2
ENST00000449886	2.604434570743605	1.1006742730596761	3.3696771736945035	8.204107249559371	1.7064409614088378	2.869601025021486	5851	ENSG00000169155	ZBTB43
ENST00000454220	2.604434570743605	3.3020228191790277	2.2464514491296685	2.7347024165197906	5.119322884226513	1.434800512510743	1233	ENSG00000105568	PPP2R1A
ENST00000458350	2.604434570743605	5.5033713652983804	3.3696771736945035	6.836756041299477	5.119322884226513	1.434800512510743	1795	ENSG00000152348	ATG10
ENST00000458408	2.604434570743605	3.3020228191790277	4.492902898259337	4.1020536247796855	1.7064409614088378	1.434800512510743	1049	ENSG00000183401	CCDC159
ENST00000458549	2.604434570743605	7.704719911417734	3.3696771736945035	10.938809666079162	1.7064409614088378	12.913204612596688	4992	ENSG00000180694	TMEM64
ENST00000460616	2.604434570743605	2.2013485461193523	1.1232257245648343	5.469404833039581	3.4128819228176757	1.434800512510743	2482	ENSG00000180879	SSR4
ENST00000463251	2.604434570743605	3.3020228191790277	1.1232257245648343	1.3673512082598953	1.7064409614088378	2.869601025021486	815	ENSG00000112031	MTRF1L
ENST00000463786	2.604434570743605	2.2013485461193523	3.3696771736945035	4.1020536247796855	5.119322884226513	1.434800512510743	2116	ENSG00000148719	DNAJB12
ENST00000464978	2.604434570743605	5.5033713652983804	2.2464514491296685	2.7347024165197906	5.119322884226513	1.434800512510743	1299	ENSG00000164414	SLC35A1
ENST00000466643	2.604434570743605	3.3020228191790277	10.109031521083509	1.3673512082598953	3.4128819228176757	1.434800512510743	841	ENSG00000010165	EEF1AKNMT
ENST00000467815	2.604434570743605	1.1006742730596761	3.3696771736945035	27.347024165197908	20.47729153690605	15.782805637618173	3905	ENSG00000196562	SULF2
ENST00000468913	2.604434570743605	6.604045638358057	6.739354347389007	5.469404833039581	1.7064409614088378	7.174002562553715	589	ENSG00000164008	C1orf50
ENST00000469731	2.604434570743605	2.2013485461193523	11.232257245648341	13.673512082598954	1.7064409614088378	2.869601025021486	1800	ENSG00000112130	RNF8
ENST00000470461	2.604434570743605	1.1006742730596761	2.2464514491296685	1.3673512082598953	3.4128819228176757	4.30440153753223	810	ENSG00000179222	MAGED1
ENST00000471268	2.604434570743605	3.3020228191790277	1.1232257245648343	1.3673512082598953	1.7064409614088378	4.30440153753223	970	ENSG00000100196	KDELR3
ENST00000472396	2.604434570743605	4.4026970922387045	3.3696771736945035	5.469404833039581	1.7064409614088378	2.869601025021486	758	ENSG00000186591	UBE2H
ENST00000473778	2.604434570743605	2.2013485461193523	2.2464514491296685	1.3673512082598953	1.7064409614088378	7.174002562553715	2396	ENSG00000148120	AOPEP
ENST00000475012	2.604434570743605	1.1006742730596761	2.2464514491296685	2.7347024165197906	3.4128819228176757	4.30440153753223	2635	ENSG00000144724	PTPRG
ENST00000476622	2.604434570743605	4.4026970922387045	4.492902898259337	5.469404833039581	6.825763845635351	1.434800512510743	744	ENSG00000115364	MRPL19
ENST00000476781	2.604434570743605	8.805394184477409	8.985805796518674	1.3673512082598953	1.7064409614088378	1.434800512510743	1354	ENSG00000136522	MRPL47
ENST00000477892	2.604434570743605	9.906068457537085	11.232257245648341	4.1020536247796855	5.119322884226513	4.30440153753223	3052	ENSG00000114023	FAM162A
ENST00000478597	2.604434570743605	4.4026970922387045	1.1232257245648343	1.3673512082598953	5.119322884226513	1.434800512510743	943	ENSG00000176978	DPP7
ENST00000479111	2.604434570743605	9.906068457537085	4.492902898259337	13.673512082598954	6.825763845635351	21.522007687661148	1130	ENSG00000162623	TYW3
ENST00000479452	2.604434570743605	1.1006742730596761	4.492902898259337	2.7347024165197906	6.825763845635351	1.434800512510743	962	ENSG00000187609	EXD3
ENST00000480432	2.604434570743605	6.604045638358057	10.109031521083509	5.469404833039581	8.532204807044188	17.21760615012892	871	ENSG00000049541	RFC2
ENST00000481646	2.604434570743605	12.10741700365644	2.2464514491296685	13.673512082598954	3.4128819228176757	5.739202050042972	3043	ENSG00000114098	ARMC8
